PC1,PC2,PC3
-0.7936428358674312,1.2233739109061559,0.387093927707628
-1.3357578424511927,-0.12792062054606917,-0.6383452025555392
-1.008608516010413,1.2025078386359447,0.38314996779140953
-1.4065520850845172,0.17807736215786144,-0.46458913513576816
-1.0521107920652095,0.8905239214311281,-0.16410697317247722
-2.0536953466349197,0.646882872775394,0.34417064477469617
-0.8326828412177422,0.010524743395295707,-0.05957852334286879
-1.1932591075597576,0.5352696900759101,0.09375933944151814
-1.033228065934266,-0.1871836261227444,0.2837114735406738
-1.465462908510186,-1.180595408946508,-0.5391054870983011
-1.2154668661747263,1.0861823018266168,-0.054841461001259986
-1.389803087350801,-0.23178078046831294,-0.8087103826608434
-1.2877708110767174,-0.1038525282719382,-0.3874864151659443
-0.9348245074447754,1.2466854082981538,0.47862633957246825
-0.856255732002546,0.023302731245350417,-0.5309307686576704
-1.2905169559853644,0.7786617628971854,-0.2635450026874523
-2.521538346599067,-0.013813188757387315,-0.4262090757353596
-1.6968210065276061,1.608079994620508,0.9066241871160333
-1.3888569432039966,-0.5712378573669705,-0.27308272071849304
-0.8131520829052296,-0.2480557323172766,-0.6520210704822865
-1.0983120603427083,-0.2887864658276581,-0.8695399812656258
-0.6967608414142643,-0.2500569352947743,-0.6893143377782213
-0.5356904404840825,0.8499762170272964,0.11536622790141286
-0.17397045545157835,0.9196182330269808,-0.146391248245281
-0.413780010256465,0.8125351952466854,-0.362860617807375
-0.46908373155990946,1.1380855335755087,-0.12337036475238294
-0.8778745873168048,-1.392669332436411,-0.3507228889280239
-0.9659143622769818,0.28099468006293393,-0.6824620852951234
-2.147449571609099,0.5347394939281921,0.16266506569652095
-0.8207486846075593,-0.2719583365643272,-0.7687840552865753
0.10254032604066687,2.202758457424775,0.850234554083627
-0.89519362503691,0.23395344143634242,-0.3283247155177485
-0.6939849506043082,0.6432921776877225,-0.6144087243107785
-0.5486134013501899,0.17166456550906975,-0.7751953675694203
-0.864952528322248,0.41454530902527864,-0.47315399983390105
-0.34805781393235313,1.0611003836505204,-0.19473811603268293
-0.7194488401527172,0.40866820555249195,-0.4152958290273646
-0.7375351431920134,0.24380743185966242,-0.5089637039889333
-0.4780756404702373,0.020429226519348573,-0.33433161834544106
-2.2294150405436666,0.629050535600793,-0.05439878965392823
-1.0031443577817123,-0.45183282313771017,-0.91222597765
-0.0643495150382873,1.9128158812119205,0.7219705012057887
-0.5932873691694707,-0.4614735592147019,-0.9312828289470525
-0.6968064596723862,-0.47095294916793906,-0.5422191518895572
-0.5251196972431611,1.3040763263688293,0.011093501675267979
-0.6255523240000085,0.9645724544517236,0.03480581332719575
-0.8931747133956078,-0.9448975636346705,-0.605383314611081
-0.534808606528241,0.45910123663695224,-0.8331801454677648
-1.109137637779586,0.02872447666876627,-1.1054918125275093
-0.608058213193322,-0.12977294988932286,-0.34903530292848156
-2.2900958049527604,0.69167504676346,-0.016224078221855464
-0.5773519854122481,-0.054409733426505964,-0.7624822858490905
-0.12472793347165995,1.6195451848891333,0.13772088268587349
-1.0618167205927262,-0.024553207241391855,-0.7918702953183614
-1.0098307923624006,0.11409236601611135,-0.6873950647201527
-0.8496072521922813,1.1184723786359103,-0.302959861462349
-0.5577175350297493,0.7338377096670181,-0.288249259402446
-0.9612086486963062,0.5387355233476728,-0.6920900688158776
-0.516432210035456,0.46676998372692624,-0.3830926032072242
-0.8061811792242879,-0.028952360055571637,-0.880095366075913
-0.8484478963763188,0.9955600154766866,-0.3483723287437186
-2.5344813572972322,-0.2294204860411803,-0.507031792278651
-0.5092932888317748,0.3335772281549726,-0.4024348444420146
-1.0462703172349586,0.4020937335059951,-0.5938930058508293
-0.7835161440932479,0.8305960704431151,-0.24464261357121855
-1.27529255157178,-0.21308422546011435,-0.8110323309920756
-0.465537274454217,1.3649117751912745,0.011424848766400531
-0.6847432667635239,-0.33298167864810746,-0.8495652818365673
-0.3072452794169244,0.6821099069300557,-0.16674928113097248
-1.0357502082412693,0.04883240498560749,-0.9519223531839622
-0.8850037490014954,-0.25129931941740763,-0.44876092792392164
-1.1388980804782378,-0.4064971233770962,-0.8483824354223146
-1.538338616235162,2.0204049429149795,1.292914177543545
-0.5245018627589183,1.475428041591474,0.1208185105776525
-0.5506929496915816,0.7654255074070475,-0.11498958663688455
-0.27052130992802836,1.4228461491622943,0.2413821021662347
-0.6108390463153219,-1.7855002278810275,-0.3362005920390835
-0.775784737101233,0.1125301638630269,-0.4837845102385467
-0.5328940990424296,0.1865746366227649,-0.8633985125439422
-0.10270595214886595,2.1540540186485697,0.8052238226882301
